source_row_id,dialect,original_text,normalized_text,reason
1186,MSA,لمن يريد تعلم الانجليزية بل,لمن يريد تعلم الانجليزيه بل,exact_duplicate
1187,MSA,لمن يريد تعلم الانجليزية بل,لمن يريد تعلم الانجليزيه بل,exact_duplicate
1188,MSA,لمن يريد تعلم الانجليزية بل,لمن يريد تعلم الانجليزيه بل,exact_duplicate
1193,MSA,الله يرحم,الله يرحم,too_short
1201,DIAL_LEV,تعليق على موضوعك اسمحيلي,تعليق علي موضوعك اسمحيلي,too_short
1202,DIAL_GLF,فشلتونا,فشلتونا,too_short
1208,MSA,قناة,قناه,too_short
1213,MSA,مسكينه الله يشفيها عما,مسكينه الله يشفيها عما,too_short
1221,MSA,لجنة ؟ ؟,لجنه,too_short
1223,DIAL_GLF,والله انك كفو,والله انك كفو,too_short
1225,MSA,الف مبروك لقلعة,الف مبروك لقلعه,too_short
1226,MSA,الف مبروك لقلعة,الف مبروك لقلعه,too_short
1235,MSA,فالحجارة سلاحنا وسلاحنا,فالحجاره سلاحنا وسلاحنا,too_short
1236,MSA,أسمي وأصدقاء الحرف . .,اسمي واصدقاء الحرف,too_short
1240,MSA,الله يرحم جميع,الله يرحم جميع,too_short
1241,MSA,3 - تطوير المناهج والكتب,3 تطوير المناهج والكتب,too_short
1244,DIAL_GLF,نحسبها تصير بالشهر 700,نحسبها تصير بالشهر 700,too_short
1258,MSA,الباقي من,الباقي من,too_short
1261,DIAL_GLF,مالك حق,مالك حق,too_short
1262,MSA,واسأل,واسال,too_short
1263,MSA,انا,انا,too_short
1265,DIAL_GLF,,,empty_after_normalization
1268,DIAL_GLF,من قال مافيه مجاملات,من قال مافيه مجاملات,too_short
1270,MSA,هي معادله متكافئه,هي معادله متكافيه,too_short
1271,MSA,الله يرحمنا,الله يرحمنا,too_short
1272,DIAL_GLF,هي خاربا خاربا خلينا,هي خاربا خاربا خلينا,too_short
1274,MSA,هل تقصد تهديدها,هل تقصد تهديدها,too_short
1285,DIAL_EGY,والباب اتقفل لوحده,والباب اتقفل لوحده,too_short
1290,MSA,تحية طيبة,تحيه طيبه,too_short
1291,MSA,تحية طيبة,تحيه طيبه,too_short
1292,MSA,تحية طيبة,تحيه طيبه,too_short
1293,MSA,تحية طيبة,تحيه طيبه,too_short
1303,DIAL_GLF,والنعم والله يا,والنعم والله يا,too_short
1305,MSA,اختي,اختي,too_short
1313,MSA,التبريك لنيل ثقة جلالة,التبريك لنيل ثقه جلاله,too_short
1316,MSA,الله,الله,too_short
1321,MSA,اباده جماعيه,اباده جماعيه,too_short
1323,MSA,اجل هذا انت مدير,اجل هذا انت مدير,too_short
1326,MSA,شكرا لجريده اليوم,شكرا لجريده اليوم,too_short
1327,MSA,شكرا لجريده اليوم,شكرا لجريده اليوم,too_short
1328,MSA,شكرا لجريده اليوم,شكرا لجريده اليوم,too_short
1333,MSA,الجزائر في,الجزاير في,too_short
1334,MSA,الحمد لله,الحمد لله,too_short
1336,MSA,( خالد الفيصل,خالد الفيصل,too_short
1337,MSA,متى نحتفل احنا باليوم .,متي نحتفل احنا باليوم,too_short
1342,MSA,اللهم,اللهم,too_short
1343,MSA,اللهم,اللهم,too_short
1344,MSA,اللهم,اللهم,too_short
1345,MSA,اللهم,اللهم,too_short
1346,MSA,اللهم,اللهم,too_short
1347,DIAL_GLF,يا ناس,يا ناس,too_short
1348,MSA,كرهت زوجي,كرهت زوجي,too_short
1352,MSA,ارحمونا يرحمكم,ارحمونا يرحمكم,too_short
1354,MSA,اللهم اهدي ضال,اللهم اهدي ضال,too_short
1357,DIAL_GLF,يشريها معقول ؟ ؟,يشريها معقول,too_short
1358,MSA,ارض و شعب الجباريين . .,ارض و شعب الجباريين,too_short
1359,MSA,وقيادتنا,وقيادتنا,too_short
1363,MSA,بالمقارنه للعرب والعالم الاسلامي,بالمقارنه للعرب والعالم الاسلامي,too_short
1365,DIAL_EGY,اتغير اتغيروا بقي اتغيروا,اتغير اتغيروا بقي اتغيروا,too_short
1366,MSA,يقول,يقول,too_short
1367,DIAL_EGY,الاهلاوية بيستعبطوا,الاهلاويه بيستعبطوا,too_short
1369,DIAL_GLF,2 نكاح,2 نكاح,too_short
1370,DIAL_EGY,برافو يا,برافو يا,too_short
1372,MSA,تتمه .,تتمه,too_short
1379,DIAL_GLF,يالبه قلبك,يالبه قلبك,too_short
1381,MSA,الاجانب علي مكاتب وسكرتاريه,الاجانب علي مكاتب وسكرتاريه,too_short
1385,MSA,رد لرقم,رد لرقم,too_short
1387,MSA,العالمي,العالمي,too_short
1388,MSA,يعجبني في عقلانيته ابو,يعجبني في عقلانيته ابو,too_short
1391,MSA,,,empty_after_normalization
1394,MSA,والله مصيبه لا تعليق ! !,والله مصيبه لا تعليق,too_short
1396,MSA,الزعيم كله,الزعيم كله,too_short
1397,MSA,الجماهير القطريه بتدخل ببطاقة,الجماهير القطريه بتدخل ببطاقه,too_short
1402,DIAL_GLF,اشوا ماعرفوا شيء اسمه,اشوا ماعرفوا شيء اسمه,too_short
1407,MSA,اخوان وبرادعى ونور,اخوان وبرادعي ونور,too_short
1408,MSA,وإلى الامام يا,والي الامام يا,too_short
1417,MSA,ما دام الحكم اجنبي ان شاء الله القوز والتأهل,ما دام الحكم اجنبي ان شاء الله القوز والتاهل,exact_duplicate
1418,MSA,عملية افقار,عمليه افقار,too_short
1424,MSA,ليتك والله اخذت محمودمعاذمعك,ليتك والله اخذت محمودمعاذمعك,too_short
1425,DIAL_LEV,المدرب واللاعبيين حفظوا,المدرب واللاعبيين حفظوا,too_short
1430,MSA,شى جميل,شي جميل,too_short
1431,DIAL_GLF,لايكون سوق الاسهم مأثر,لايكون سوق الاسهم ماثر,too_short
1449,MSA,الله اعلم والله يرحمنا,الله اعلم والله يرحمنا,too_short
1456,DIAL_GLF,خلوكم من هذا,خلوكم من هذا,too_short
1458,DIAL_EGY,ربنا,ربنا,too_short
1460,MSA,واحد يحب,واحد يحب,too_short
1461,MSA,سلامات لؤي,سلامات لوي,too_short
1464,MSA,( والأخوان لا يهانون,والاخوان لا يهانون,too_short
1468,MSA,خس . .,خس,too_short
1475,MSA,توحدوا جميعا على كلمة,توحدوا جميعا علي كلمه,too_short
1478,MSA,هذا حق الجار على,هذا حق الجار علي,too_short
1479,MSA,والتاني بينقذ برنامج مدرب,والتاني بينقذ برنامج مدرب,too_short
1486,MSA,ومن رحم الامهات الثكالى .,ومن رحم الامهات الثكالي,too_short
1487,MSA,بالتوفيق للهلال . .,بالتوفيق للهلال,too_short
1488,MSA,بالتوفيق للهلال . .,بالتوفيق للهلال,too_short
1490,MSA,,,empty_after_normalization
1491,MSA,,,empty_after_normalization
1493,MSA,اكيد الهيئة وراء هالمشكله !,اكيد الهييه وراء هالمشكله,too_short
1498,DIAL_GLF,"اكيد الرحلة بتتأخر ,",اكيد الرحله بتتاخر,too_short
1499,DIAL_GLF,ممكن سلف < برآ,ممكن سلف برا,too_short
1501,DIAL_GLF,ولا الشاحنات ياكثرها مسببه,ولا الشاحنات ياكثرها مسببه,too_short
1523,MSA,( ناصر الفايز,ناصر الفايز,too_short
1527,MSA,بالتوفيق لزعيم القرن,بالتوفيق لزعيم القرن,too_short
1529,MSA,كنت وستظل كبيراً وشامخاً يامبراطور ، ونحن كجمهور هلالي لايمكن أن ننساك وننسى إبداعاتك مع الهلال والمنتخب,كنت وستظل كبيرا وشامخا يامبراطور ونحن كجمهور هلالي لايمكن ان ننساك وننسي ابداعاتك مع الهلال والمنتخب,exact_duplicate
1530,DIAL_EGY,اكتر من كده يبقى,اكتر من كده يبقي,too_short
1531,MSA,بارك الله في,بارك الله في,too_short
1537,MSA,الله يكفينا,الله يكفينا,too_short
1538,MSA,وفالك التوفيق,وفالك التوفيق,too_short
1540,MSA,الهلال عالي,الهلال عالي,too_short
1546,MSA,لا يعلمون عن ساهر,لا يعلمون عن ساهر,too_short
1548,MSA,الاسم : - وحداتي حتى,الاسم وحداتي حتي,too_short
1549,MSA,واتمنا التوفيق,واتمنا التوفيق,too_short
1550,MSA,لله درك يامحمد نجيب,لله درك يامحمد نجيب,too_short
1554,DIAL_GLF,الله يبار لكم نظام,الله يبار لكم نظام,too_short
1555,DIAL_GLF,لكن لعب مافيه,لكن لعب مافيه,too_short
1556,DIAL_GLF,ماأحد على حبكم يازين,مااحد علي حبكم يازين,too_short
1560,DIAL_LEV,بتظلك كبير ياميسي,بتظلك كبير ياميسي,too_short
1566,MSA,وحتى آبل . . دعمت العربي,وحتي ابل دعمت العربي,too_short
1567,DIAL_GLF,كيد عشان زين مطفره,كيد عشان زين مطفره,too_short
1581,MSA,الله لا يساوم الانسان فى ان يتركه يكفر به وهو من المفترض الاله الحقيقى كما يقول الاسلام ! ! ونجد الله فى الاسلام يتغاضى عن هذا الانسان ويتركه حيا اذا دفع الجزيه او يقتله اذا لم يكن لديه نقود يدفع الجزيه او يكون مغصبا اذا كان ضعيف الايمان ان ينضم لجماعه المسلميين . للاسف هذا الفكر لا يمكن ان يكون فكر الله ابدا . الله جل شأنه لا يتنازل عن العباده له ابدا فى مقابل اموال تسمى الجزيه ! اقرأوا ايه التوبه 29 جيدا,الله لا يساوم الانسان في ان يتركه يكفر به وهو من المفترض الاله الحقيقي كما يقول الاسلام ونجد الله في الاسلام يتغاضي عن هذا الانسان ويتركه حيا اذا دفع الجزيه او يقتله اذا لم يكن لديه نقود يدفع الجزيه او يكون مغصبا اذا كان ضعيف الايمان ان ينضم لجماعه المسلميين للاسف هذا الفكر لا يمكن ان يكون فكر الله ابدا الله جل شانه لا يتنازل عن العباده له ابدا في مقابل اموال تسمي الجزيه اقراوا ايه التوبه 29 جيدا,exact_duplicate
1582,MSA,الله لا يساوم الانسان فى ان يتركه يكفر به وهو من المفترض الاله الحقيقى كما يقول الاسلام ! ! ونجد الله فى الاسلام يتغاضى عن هذا الانسان ويتركه حيا اذا دفع الجزيه او يقتله اذا لم يكن لديه نقود يدفع الجزيه او يكون مغصبا اذا كان ضعيف الايمان ان ينضم لجماعه المسلميين . للاسف هذا الفكر لا يمكن ان يكون فكر الله ابدا . الله جل شأنه لا يتنازل عن العباده له ابدا فى مقابل اموال تسمى الجزيه ! اقرأوا ايه التوبه 29 جيدا,الله لا يساوم الانسان في ان يتركه يكفر به وهو من المفترض الاله الحقيقي كما يقول الاسلام ونجد الله في الاسلام يتغاضي عن هذا الانسان ويتركه حيا اذا دفع الجزيه او يقتله اذا لم يكن لديه نقود يدفع الجزيه او يكون مغصبا اذا كان ضعيف الايمان ان ينضم لجماعه المسلميين للاسف هذا الفكر لا يمكن ان يكون فكر الله ابدا الله جل شانه لا يتنازل عن العباده له ابدا في مقابل اموال تسمي الجزيه اقراوا ايه التوبه 29 جيدا,exact_duplicate
