id,original_text,masked_text,mask_spans_json
test_000079,والشكر لله ثم لفيصل بن خالد على تبنية هالفكرة,والشكر لله ثم ل[PERSON_1] على تبنية هالفكرة,"[{""start"": 15, ""end"": 27, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""فيصل بن خالد"", ""mask_type"": ""PERSON""}]"
test_000080,لو كنت رجلا لكنت رفعت القبعة لاحمد شوبير لاحترامه لنفسه واحترامه للمكان المتواجد فيه وعدم رده برغم الاستفزاز الفظيع,لو كنت رجلا لكنت رفعت القبعة ل[PERSON_1] [PERSON_2] لاحترامه لنفسه واحترامه للمكان المتواجد فيه وعدم رده برغم الاستفزاز الفظيع,"[{""start"": 30, ""end"": 34, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""احمد"", ""mask_type"": ""PERSON""}, {""start"": 35, ""end"": 40, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""شوبير"", ""mask_type"": ""PERSON""}]"
test_000081,مبروك للعربي ولفرق الشمال عموما بالفوز على البقعة والفيصلي وان شاء الله نهائي شمالي .,مبروك ل[ORG_1] ولفرق الشمال عموما بالفوز على [ORG_2] و[ORG_3] وان شاء الله نهائي شمالي .,"[{""start"": 7, ""end"": 12, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""لعربي"", ""mask_type"": ""ORG""}, {""start"": 43, ""end"": 49, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""البقعة"", ""mask_type"": ""ORG""}, {""start"": 51, ""end"": 58, ""placeholder"": ""[ORG_3]"", ""surface_form"": ""الفيصلي"", ""mask_type"": ""ORG""}]"
test_000082,الله اكبر عليكي يا امانه الرياض يعني تشرطون السعر على كيفكم رسوم جوازات وتامين صحي ورسوم بلديه واجار مرتفع وغلاء معيشه وبعد تخفضون الاسعار الي لها عشرين سنه وبدل ماتزيدينها تنقصيها .,الله اكبر عليكي يا [ORG_1] يعني تشرطون السعر على كيفكم رسوم جوازات وتامين صحي ورسوم بلديه واجار مرتفع وغلاء معيشه وبعد تخفضون الاسعار الي لها [NUM_1] سنه وبدل ماتزيدينها تنقصيها .,"[{""start"": 19, ""end"": 31, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""امانه الرياض"", ""mask_type"": ""ORG""}, {""start"": 147, ""end"": 152, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""عشرين"", ""mask_type"": ""NUM""}]"
test_000084,لانه انجاز تاريخي لكم . . من 35 ماتاهلوا,لانه انجاز تاريخي لكم . . من [NUM_1] ماتاهلوا,"[{""start"": 29, ""end"": 31, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""35"", ""mask_type"": ""NUM""}]"
test_000088,الاداره في نادي الوحدات اشتغلت صح هذه المره وجددت الثقه بالمدرب ثائر جسام للمره الثانيه وهذا الشغل الصح ومش كل مره مدرب غير وخطه غير وتشكيله غير التجديد منيح والثقه كمان منيحه بس التواصل مع مدرب واحد افضل للفريق والنادي,الاداره في [ORG_1] اشتغلت صح هذه المره وجددت الثقه بالمدرب [PERSON_1] [PERSON_2] للمره [NUM_1] وهذا الشغل الصح ومش كل مره مدرب غير وخطه غير وتشكيله غير التجديد منيح والثقه كمان منيحه بس التواصل مع مدرب واحد افضل للفريق والنادي,"[{""start"": 11, ""end"": 23, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""نادي الوحدات"", ""mask_type"": ""ORG""}, {""start"": 64, ""end"": 68, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ثائر"", ""mask_type"": ""PERSON""}, {""start"": 69, ""end"": 73, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""جسام"", ""mask_type"": ""PERSON""}, {""start"": 80, ""end"": 87, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""الثانيه"", ""mask_type"": ""NUM""}]"
test_000089,بارك الله فيك يابرادعي الشعب اخيرا استيقظ وبدا يسال عن حقوقة التي كانت مهضومة كل هذه السنين من بكرة هنبدا المشوار يارجالة واول مايو وقفة العمال عشان الحد الادني للاجور الظاهر البعدة نهايتهم قربت قولو,بارك الله فيك يا[PERSON_1] الشعب اخيرا استيقظ وبدا يسال عن حقوقة التي كانت مهضومة كل هذه السنين من بكرة هنبدا المشوار يارجالة واول مايو وقفة العمال عشان الحد الادني للاجور الظاهر البعدة نهايتهم قربت قولو,"[{""start"": 16, ""end"": 22, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""برادعي"", ""mask_type"": ""PERSON""}]"
test_000091,للأسف الزعرنه صفة لشعبنابداخل والخارج الكل بعرف إنامن اقل شي بنعصب وباقل شي بنشبر لإنامالناحكمة فقط عصبية وشوفت حال علفاضي . . . عشان شوية زعران مابعرفوا موقع اسبانياعلخريطة ولاشي عن تاريخهاقتلت أم برئية ؟ لماذا ؟ الله يرحمهاويهدي,للأسف الزعرنه صفة لشعبنابداخل والخارج الكل بعرف إنامن اقل شي بنعصب وباقل شي بنشبر لإنامالناحكمة فقط عصبية وشوفت حال علفاضي . . . عشان شوية زعران مابعرفوا موقع [LOC_1]علخريطة ولاشي عن تاريخهاقتلت أم برئية ؟ لماذا ؟ الله يرحمهاويهدي,"[{""start"": 159, ""end"": 166, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""اسبانيا"", ""mask_type"": ""LOC""}]"
test_000092,يا جماعة السلوك المشين الذي قام به أمس ابراهيم حسن يثبت عدل و قوة الدولة الجزائرية و كذلك استحقاقه لعقوبة الايقاف لمدة خمس سنوات بسبب سلوكه المشين في ملعب بجاية رغم أنه نجا من رد فعل الجماهير بسبب تدخل قوات الأمن و بالتالي فلابد من ايقافه مدى,يا جماعة السلوك المشين الذي قام به [DATE_1] [PERSON_1] [PERSON_2] يثبت عدل و قوة الدولة الجزائرية و كذلك استحقاقه لعقوبة الايقاف لمدة [NUM_1] سنوات بسبب سلوكه المشين في ملعب [LOC_1] رغم أنه نجا من رد فعل الجماهير بسبب تدخل قوات الأمن و بالتالي فلابد من ايقافه مدى,"[{""start"": 35, ""end"": 38, ""placeholder"": ""[DATE_1]"", ""surface_form"": ""أمس"", ""mask_type"": ""DATE""}, {""start"": 39, ""end"": 46, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ابراهيم"", ""mask_type"": ""PERSON""}, {""start"": 47, ""end"": 50, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""حسن"", ""mask_type"": ""PERSON""}, {""start"": 119, ""end"": 122, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""خمس"", ""mask_type"": ""NUM""}, {""start"": 155, ""end"": 160, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""بجاية"", ""mask_type"": ""LOC""}]"
test_000094,انا عمري 26 وانس اني اتزوج هذا امر مفروغ منه . . . والسبب لا وظيفه ولاهم يحزنون . . . والله اني قدمت ع كل القطاعات العسكريةولاقبلوني بسبب النظر ضعيف وغيري ينقبل وشوفه شجر واشتغلت في شركة اسمها ميس وفصلوني تعسفيا بعد ثاني يوم بسبب ان المدير سعودي متجنس ( ماعجبته ) . . وانا الحين اشتغل مع الوالد اشيل حديد وخرده ويعطيني 20 ريال ع الشيله . . مع الحش والتهزيء منه ( دبل تسبدي ) . . . الزبده فيني ( إكتئاب حاد ) وحالتي متدهورة . .,انا عمري [NUM_1] وانس اني اتزوج هذا امر مفروغ منه . . . والسبب لا وظيفه ولاهم يحزنون . . . والله اني قدمت ع كل القطاعات العسكريةولاقبلوني بسبب النظر ضعيف وغيري ينقبل وشوفه شجر واشتغلت في شركة اسمها [ORG_1] وفصلوني تعسفيا بعد ثاني يوم بسبب ان المدير سعودي متجنس ( ماعجبته ) . . وانا الحين اشتغل مع الوالد اشيل حديد وخرده ويعطيني [NUM_2] ريال ع الشيله . . مع الحش والتهزيء منه ( دبل تسبدي ) . . . الزبده فيني ( إكتئاب حاد ) وحالتي متدهورة . .,"[{""start"": 9, ""end"": 11, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""26"", ""mask_type"": ""NUM""}, {""start"": 193, ""end"": 196, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""ميس"", ""mask_type"": ""ORG""}, {""start"": 319, ""end"": 321, ""placeholder"": ""[NUM_2]"", ""surface_form"": ""20"", ""mask_type"": ""NUM""}]"
test_000100,يارب انت شايف وعالم لسا باقى اية يا مصر لما يبيعوا لحم,يارب انت شايف وعالم لسا باقى اية يا [LOC_1] لما يبيعوا لحم,"[{""start"": 36, ""end"": 39, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""مصر"", ""mask_type"": ""LOC""}]"
test_000102,@ الله يطول بعمر ملكنا الحاني الباني ابو متعب . . سر ونحن من ورائكم ياحاني ياباني و الله يعز حكومتنا,@ الله يطول بعمر ملكنا الحاني الباني [PERSON_1] . . سر ونحن من ورائكم ياحاني ياباني و الله يعز حكومتنا,"[{""start"": 37, ""end"": 45, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ابو متعب"", ""mask_type"": ""PERSON""}]"
test_000106,وانا اقول نعم اهداف البطل فيقاروا ستصرع,وانا اقول نعم اهداف البطل [PERSON_1] ستصرع,"[{""start"": 26, ""end"": 33, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""فيقاروا"", ""mask_type"": ""PERSON""}]"
test_000111,"حقيقه انو واقع محزن . . و ربنا يكون مع هالمزاريعين . . و على قول المثل "" ما في دخان من غير نار "" و قصة الاشتال الاسرائليه غير مستبعده لانو احنا ما بنمانع من التعاون التبادل التجاري مع العدو الاسرائيلي مع الاسف . . و اكيد كانت المصلحه الشخصيه لبعض المسؤولين الها دور اكبر في هيك صفقات . . و ما راحت الى على الزارع الاردني المسكين .","حقيقه انو واقع محزن . . و ربنا يكون مع هالمزاريعين . . و على قول المثل "" ما في دخان من غير نار "" و قصة الاشتال الاسرائليه غير مستبعده لانو احنا ما بنمانع من التعاون التبادل التجاري مع العدو [LOC_1] مع الاسف . . و اكيد كانت المصلحه الشخصيه لبعض المسؤولين الها دور اكبر في هيك صفقات . . و ما راحت الى على الزارع [LOC_2] المسكين .","[{""start"": 190, ""end"": 200, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الاسرائيلي"", ""mask_type"": ""LOC""}, {""start"": 313, ""end"": 320, ""placeholder"": ""[LOC_2]"", ""surface_form"": ""الاردني"", ""mask_type"": ""LOC""}]"
test_000118,انا من اهل جدة والله دوبني عرفت بالخبر من,انا من اهل [LOC_1] والله دوبني عرفت بالخبر من,"[{""start"": 11, ""end"": 14, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""جدة"", ""mask_type"": ""LOC""}]"
test_000120,شكل ودك تتزوج موظفة ياربيع,شكل ودك تتزوج موظفة يا[PERSON_1],"[{""start"": 22, ""end"": 26, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ربيع"", ""mask_type"": ""PERSON""}]"
test_000122,أنا فلاول إتاثرت بالحكاية وصعب علي القتيل بس لما عرفت إنو سفاح يعني قاتل محترف يبقى يستاهل واللي تجيب سفاح وتبكي عليه تبقى ريا أو سكينة الحمدلله إن اناس خلصت من شرو ومن أذاه ربنايجحمو مطرح مراح,أنا فلاول إتاثرت بالحكاية وصعب علي القتيل بس لما عرفت إنو سفاح يعني قاتل محترف يبقى يستاهل واللي تجيب سفاح وتبكي عليه تبقى [PERSON_1] أو [PERSON_2] الحمدلله إن اناس خلصت من شرو ومن أذاه ربنايجحمو مطرح مراح,"[{""start"": 123, ""end"": 126, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ريا"", ""mask_type"": ""PERSON""}, {""start"": 130, ""end"": 135, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""سكينة"", ""mask_type"": ""PERSON""}]"
