id,example_id,dialect,split
train_001252,mt_dial_glf_787716fb,DIAL_GLF,train
train_001253,mt_dial_glf_48b752be,DIAL_GLF,train
train_001255,mt_dial_egy_db5c054e,DIAL_EGY,train
train_001256,mt_dial_lev_fdd3c119,DIAL_LEV,train
train_001259,mt_dial_lev_b1f82a77,DIAL_LEV,train
train_001264,mt_dial_egy_47564db0,DIAL_EGY,train
train_001270,mt_dial_lev_02aa8f8e,DIAL_LEV,train
train_001271,mt_dial_lev_9cf85293,DIAL_LEV,train
train_001272,mt_msa_ceb87377,MSA,train
train_001274,mt_msa_21701370,MSA,train
train_001277,mt_dial_glf_7a8f1b93,DIAL_GLF,train
train_001278,mt_msa_610c25f3,MSA,train
train_001279,mt_msa_da8ef143,MSA,train
train_001280,mt_msa_edb581ad,MSA,train
train_001282,mt_dial_lev_2e9bb910,DIAL_LEV,train
train_001283,mt_dial_egy_f37d14bd,DIAL_EGY,train
train_001285,mt_msa_5d6c78a8,MSA,train
train_001291,mt_msa_e348c445,MSA,train
train_001293,mt_msa_ce006ff0,MSA,train
train_001296,mt_dial_lev_49d0788f,DIAL_LEV,train
train_001297,mt_dial_egy_e6028b25,DIAL_EGY,train
train_001298,mt_msa_c3d10c54,MSA,train
train_001302,mt_dial_glf_0bd1f6dd,DIAL_GLF,train
train_001303,mt_dial_lev_4f23455e,DIAL_LEV,train
train_001308,mt_dial_egy_8c1c74ed,DIAL_EGY,train
train_001310,mt_dial_egy_fb33cd57,DIAL_EGY,train
train_001311,mt_dial_glf_823ef4d2,DIAL_GLF,train
train_001313,mt_dial_lev_fb3a4802,DIAL_LEV,train
train_001324,mt_dial_lev_71a5d779,DIAL_LEV,train
train_001328,mt_dial_egy_0797fb96,DIAL_EGY,train
train_001329,mt_dial_egy_ccdddf46,DIAL_EGY,train
train_001332,mt_dial_glf_17d1af8c,DIAL_GLF,train
train_001334,mt_dial_lev_1fce02a4,DIAL_LEV,train
train_001335,mt_msa_f9ca84a4,MSA,train
train_001350,mt_dial_glf_e12082b7,DIAL_GLF,train
train_001352,mt_dial_egy_e673b4bb,DIAL_EGY,train
train_001353,mt_dial_lev_e375887c,DIAL_LEV,train
train_001354,mt_msa_02652561,MSA,train
train_001356,mt_msa_feb22871,MSA,train
train_001358,mt_dial_egy_56ddcb0e,DIAL_EGY,train
train_001359,mt_dial_egy_c4ad4cd7,DIAL_EGY,train
train_001361,mt_dial_glf_0faa74cf,DIAL_GLF,train
train_001362,mt_dial_lev_1a060387,DIAL_LEV,train
train_001363,mt_dial_lev_4eb42489,DIAL_LEV,train
train_001364,mt_dial_lev_964c71e5,DIAL_LEV,train
train_001367,mt_msa_d88b5e51,MSA,train
train_001368,mt_dial_glf_dda2d54c,DIAL_GLF,train
train_001369,mt_dial_lev_234fb975,DIAL_LEV,train
train_001371,mt_dial_lev_4480679b,DIAL_LEV,train
train_001373,mt_dial_egy_bb34da46,DIAL_EGY,train
train_001374,mt_dial_lev_31ff8073,DIAL_LEV,train
train_001381,mt_dial_lev_2f114fbc,DIAL_LEV,train
train_001382,mt_dial_glf_e9e039f5,DIAL_GLF,train
train_001384,mt_dial_egy_faa83d41,DIAL_EGY,train
train_001387,mt_dial_egy_8f9bf0a5,DIAL_EGY,train
train_001389,mt_dial_egy_104f2ecb,DIAL_EGY,train
train_001395,mt_msa_87f8328e,MSA,train
train_001396,mt_msa_cfc39266,MSA,train
train_001398,mt_msa_98a0ba1f,MSA,train
train_001399,mt_dial_glf_5a808ce1,DIAL_GLF,train
train_001401,mt_msa_64ba203a,MSA,train
train_001406,mt_dial_glf_a4787853,DIAL_GLF,train
train_001409,mt_dial_egy_8047540a,DIAL_EGY,train
train_001410,mt_dial_egy_e7fc40ed,DIAL_EGY,train
train_001411,mt_dial_glf_c588b703,DIAL_GLF,train
train_001415,mt_dial_glf_f11066ef,DIAL_GLF,train
train_001417,mt_dial_egy_6be1255c,DIAL_EGY,train
train_001418,mt_dial_egy_fc37acd4,DIAL_EGY,train
train_001419,mt_dial_lev_0519916e,DIAL_LEV,train
train_001420,mt_dial_glf_04489604,DIAL_GLF,train
train_001421,mt_dial_glf_c6794d01,DIAL_GLF,train
train_001422,mt_dial_egy_9464ba1c,DIAL_EGY,train
train_001424,mt_dial_lev_32400bfc,DIAL_LEV,train
train_001425,mt_dial_egy_104b8a37,DIAL_EGY,train
train_001430,mt_dial_lev_e18d6a9a,DIAL_LEV,train
train_001433,mt_dial_lev_e42b9000,DIAL_LEV,train
train_001434,mt_dial_lev_688d09a8,DIAL_LEV,train
train_001436,mt_dial_lev_46ff2d9d,DIAL_LEV,train
train_001445,mt_dial_egy_261baa5a,DIAL_EGY,train
train_001446,mt_dial_glf_8adf7f24,DIAL_GLF,train
train_001448,mt_dial_lev_3f7a60af,DIAL_LEV,train
train_001450,mt_msa_13967e52,MSA,train
train_001451,mt_dial_glf_d1d60956,DIAL_GLF,train
train_001452,mt_msa_3a71038b,MSA,train
train_001453,mt_dial_lev_90fc2011,DIAL_LEV,train
train_001459,mt_dial_egy_f6863eac,DIAL_EGY,train
train_001464,mt_dial_egy_a70af2a8,DIAL_EGY,train
train_001465,mt_dial_egy_bf59c62b,DIAL_EGY,train
train_001466,mt_msa_2a0f45b0,MSA,train
train_001475,mt_dial_lev_86b25e01,DIAL_LEV,train
train_001477,mt_msa_70c7e30f,MSA,train
train_001481,mt_dial_glf_8150dce4,DIAL_GLF,train
train_001482,mt_dial_lev_61717fa7,DIAL_LEV,train
train_001485,mt_dial_egy_9eb72167,DIAL_EGY,train
train_001487,mt_dial_glf_dba284d4,DIAL_GLF,train
train_001489,mt_msa_9c75f4d3,MSA,train
train_001491,mt_dial_glf_94a5606f,DIAL_GLF,train
train_001492,mt_msa_d40adf02,MSA,train
train_001495,mt_dial_lev_36aaac5d,DIAL_LEV,train
train_001497,mt_dial_egy_22d04943,DIAL_EGY,train
train_001498,mt_dial_glf_0fbf642e,DIAL_GLF,train
train_001499,mt_msa_2e1e4230,MSA,train
train_001501,mt_dial_lev_b085e10e,DIAL_LEV,train
train_001502,mt_dial_egy_42e84b04,DIAL_EGY,train
train_001504,mt_dial_egy_731c1223,DIAL_EGY,train
train_001505,mt_msa_3a851b63,MSA,train
train_001515,mt_msa_2d9d85db,MSA,train
train_001516,mt_msa_b14e3a04,MSA,train
train_001522,mt_msa_3b839524,MSA,train
train_001524,mt_dial_glf_460ae538,DIAL_GLF,train
train_001528,mt_dial_egy_41c751de,DIAL_EGY,train
train_001531,mt_msa_dffbff63,MSA,train
train_001534,mt_dial_lev_b047b865,DIAL_LEV,train
train_001535,mt_msa_4a0ce448,MSA,train
train_001537,mt_msa_6365a349,MSA,train
train_001539,mt_dial_egy_a80ce9f9,DIAL_EGY,train
train_001540,mt_dial_egy_705c6a26,DIAL_EGY,train
train_001541,mt_dial_glf_0417e56e,DIAL_GLF,train
train_001543,mt_dial_egy_ba1008e7,DIAL_EGY,train
train_001545,mt_dial_lev_c2f3cfc8,DIAL_LEV,train
train_001548,mt_dial_glf_72dabb02,DIAL_GLF,train
train_001551,mt_msa_373d185d,MSA,train
train_001555,mt_msa_3c923ffb,MSA,train
train_001559,mt_dial_lev_d24779d7,DIAL_LEV,train
train_001561,mt_dial_egy_dd73c423,DIAL_EGY,train
train_001564,mt_dial_lev_b7359df6,DIAL_LEV,train
train_001565,mt_dial_lev_aa465804,DIAL_LEV,train
train_001566,mt_dial_egy_7b3d3428,DIAL_EGY,train
train_001573,mt_dial_glf_d38214fd,DIAL_GLF,train
train_001579,mt_dial_egy_58447bc2,DIAL_EGY,train
train_001581,mt_dial_lev_b6c34cd9,DIAL_LEV,train
train_001582,mt_dial_egy_ec4da4e9,DIAL_EGY,train
train_001584,mt_dial_lev_9422840f,DIAL_LEV,train
train_001586,mt_msa_b01e5215,MSA,train
train_001587,mt_dial_egy_744ec773,DIAL_EGY,train
train_001588,mt_dial_glf_ddb85842,DIAL_GLF,train
train_001591,mt_msa_bd9208ef,MSA,train
train_001593,mt_dial_egy_245a543e,DIAL_EGY,train
train_001596,mt_dial_glf_5aae04c5,DIAL_GLF,train
train_001598,mt_dial_egy_3f542f24,DIAL_EGY,train
train_001604,mt_msa_c9e18566,MSA,train
train_001606,mt_dial_egy_a6fd1f30,DIAL_EGY,train
train_001608,mt_dial_glf_8e4ff2c3,DIAL_GLF,train
train_001609,mt_dial_egy_9afebc2a,DIAL_EGY,train
train_001611,mt_msa_feefebf0,MSA,train
train_001612,mt_dial_lev_67adf4da,DIAL_LEV,train
train_001613,mt_dial_egy_13392df4,DIAL_EGY,train
train_001614,mt_dial_lev_005443b9,DIAL_LEV,train
train_001617,mt_dial_lev_dff7d61f,DIAL_LEV,train
train_001623,mt_dial_lev_21a8f0a7,DIAL_LEV,train
train_001625,mt_dial_glf_393aa550,DIAL_GLF,train
train_001629,mt_dial_lev_5fe5ab25,DIAL_LEV,train
train_001630,mt_msa_2853c217,MSA,train
train_001631,mt_dial_glf_83041ff9,DIAL_GLF,train
train_001633,mt_dial_egy_ae1f971e,DIAL_EGY,train
train_001636,mt_dial_lev_8ea68544,DIAL_LEV,train
train_001640,mt_msa_deafef4e,MSA,train
train_001643,mt_dial_egy_01b7c8fd,DIAL_EGY,train
train_001644,mt_dial_egy_38b47e83,DIAL_EGY,train
train_001645,mt_dial_glf_48b8520f,DIAL_GLF,train
train_001646,mt_dial_glf_c6ba8bc0,DIAL_GLF,train
train_001647,mt_dial_glf_e77973d2,DIAL_GLF,train
train_001650,mt_dial_lev_ada2abff,DIAL_LEV,train
train_001651,mt_dial_lev_9c2758fe,DIAL_LEV,train
train_001655,mt_dial_egy_bf95e04f,DIAL_EGY,train
train_001664,mt_dial_egy_911f0a9a,DIAL_EGY,train
train_001668,mt_msa_34b05d2d,MSA,train
train_001669,mt_dial_glf_c2203506,DIAL_GLF,train
train_001670,mt_dial_egy_a084aec4,DIAL_EGY,train
train_001671,mt_msa_222dc1b0,MSA,train
train_001676,mt_dial_lev_44ecac3b,DIAL_LEV,train
train_001678,mt_dial_egy_a2be3485,DIAL_EGY,train
train_001680,mt_msa_fabe3f5e,MSA,train
train_001682,mt_msa_84b94777,MSA,train
train_001684,mt_dial_glf_5fe13b27,DIAL_GLF,train
train_001687,mt_msa_e9e2427a,MSA,train
train_001688,mt_msa_ec802956,MSA,train
train_001690,mt_dial_lev_e5429270,DIAL_LEV,train
train_001694,mt_dial_lev_3a4fd72e,DIAL_LEV,train
train_001697,mt_dial_glf_fc4cbda2,DIAL_GLF,train
train_001698,mt_dial_lev_e65864de,DIAL_LEV,train
train_001700,mt_dial_lev_639d837a,DIAL_LEV,train
train_001708,mt_dial_egy_ea3e4765,DIAL_EGY,train
train_001712,mt_dial_lev_29f0e6af,DIAL_LEV,train
train_001713,mt_msa_18e0bd30,MSA,train
train_001715,mt_msa_cde04569,MSA,train
train_001716,mt_dial_lev_52175d3a,DIAL_LEV,train
train_001723,mt_dial_glf_f94db94d,DIAL_GLF,train
train_001727,mt_dial_glf_c673a46c,DIAL_GLF,train
train_001729,mt_dial_egy_b1377bf0,DIAL_EGY,train
train_001730,mt_dial_egy_e1c6042d,DIAL_EGY,train
train_001731,mt_dial_egy_851243a5,DIAL_EGY,train
train_001732,mt_dial_lev_dde95f0b,DIAL_LEV,train
train_001733,mt_dial_egy_c6e61c5b,DIAL_EGY,train
train_001734,mt_dial_lev_6e33b7f1,DIAL_LEV,train
train_001736,mt_dial_egy_6336fa5e,DIAL_EGY,train
train_001737,mt_dial_egy_dd93e140,DIAL_EGY,train
train_001740,mt_msa_42d55ec3,MSA,train
train_001744,mt_dial_lev_eb6e977e,DIAL_LEV,train
train_001745,mt_dial_egy_9d110583,DIAL_EGY,train
train_001746,mt_dial_egy_25c59b84,DIAL_EGY,train
train_001748,mt_dial_lev_d88d8ae4,DIAL_LEV,train
train_001752,mt_dial_lev_07729a4a,DIAL_LEV,train
train_001753,mt_msa_aa557798,MSA,train
train_001755,mt_msa_ea0c814e,MSA,train
train_001756,mt_dial_glf_83dcf6e6,DIAL_GLF,train
train_001757,mt_dial_lev_361861be,DIAL_LEV,train
train_001760,mt_msa_b0617d3d,MSA,train
train_001762,mt_msa_7a2b73cd,MSA,train
train_001763,mt_dial_lev_562224c1,DIAL_LEV,train
train_001764,mt_msa_1ce13d93,MSA,train
train_001765,mt_dial_egy_775ae2a9,DIAL_EGY,train
train_001768,mt_dial_egy_2ed1ac8e,DIAL_EGY,train
train_001770,mt_msa_82000b4b,MSA,train
train_001773,mt_dial_egy_6fdb8f0e,DIAL_EGY,train
train_001781,mt_msa_b540a3b1,MSA,train
train_001784,mt_dial_glf_a1c67940,DIAL_GLF,train
train_001787,mt_msa_d7f9e756,MSA,train
train_001790,mt_dial_lev_9819b89d,DIAL_LEV,train
train_001792,mt_dial_lev_cba14bf5,DIAL_LEV,train
train_001797,mt_msa_9dd80be9,MSA,train
train_001799,mt_dial_lev_aac7cf59,DIAL_LEV,train
train_001802,mt_msa_f2ff8665,MSA,train
train_001806,mt_msa_a91d0749,MSA,train
train_001807,mt_dial_lev_527ed648,DIAL_LEV,train
train_001813,mt_dial_lev_8f2ff1bd,DIAL_LEV,train
train_001815,mt_dial_egy_31fddefc,DIAL_EGY,train
train_001817,mt_dial_lev_7af875ab,DIAL_LEV,train
train_001818,mt_dial_lev_774514e1,DIAL_LEV,train
train_001819,mt_dial_egy_5dfc85fb,DIAL_EGY,train
train_001820,mt_dial_egy_227610db,DIAL_EGY,train
train_001822,mt_dial_egy_bbf6d460,DIAL_EGY,train
train_001824,mt_dial_glf_c1162b24,DIAL_GLF,train
train_001825,mt_dial_glf_6d021674,DIAL_GLF,train
train_001830,mt_dial_glf_40f505af,DIAL_GLF,train
train_001832,mt_dial_egy_e39a18d9,DIAL_EGY,train
train_001836,mt_dial_glf_621ecf8a,DIAL_GLF,train
train_001840,mt_dial_egy_eedde75e,DIAL_EGY,train
train_001841,mt_dial_egy_be47c0f2,DIAL_EGY,train
train_001847,mt_dial_egy_2cf42b51,DIAL_EGY,train
train_001848,mt_dial_egy_8418cfbf,DIAL_EGY,train
train_001850,mt_dial_egy_dd7d6566,DIAL_EGY,train
train_001853,mt_dial_lev_6def815a,DIAL_LEV,train
train_001860,mt_dial_lev_8c8a106f,DIAL_LEV,train
train_001864,mt_dial_glf_2220b586,DIAL_GLF,train
train_001865,mt_dial_lev_6b462f0f,DIAL_LEV,train
train_001869,mt_dial_egy_44b0c35d,DIAL_EGY,train
train_001870,mt_msa_2defbca4,MSA,train
train_001877,mt_dial_lev_70bafae7,DIAL_LEV,train
train_001884,mt_dial_egy_becc71c4,DIAL_EGY,train
train_001888,mt_dial_lev_03bf666e,DIAL_LEV,train
train_001890,mt_dial_lev_b0a27503,DIAL_LEV,train
train_001891,mt_dial_egy_3f193520,DIAL_EGY,train
train_001892,mt_dial_egy_b48d2857,DIAL_EGY,train
train_001896,mt_dial_glf_725b586c,DIAL_GLF,train
train_001898,mt_msa_20e30629,MSA,train
train_001900,mt_dial_glf_bb52ec74,DIAL_GLF,train
train_001901,mt_msa_9e4a31e2,MSA,train
train_001903,mt_dial_glf_e3b21ebf,DIAL_GLF,train
train_001904,mt_dial_lev_fc01781a,DIAL_LEV,train
train_001905,mt_dial_egy_05cfd980,DIAL_EGY,train
train_001908,mt_dial_lev_27f94afa,DIAL_LEV,train
train_001910,mt_msa_0aa59c25,MSA,train
train_001911,mt_dial_glf_d49084c8,DIAL_GLF,train
train_001913,mt_dial_lev_abd3a455,DIAL_LEV,train
train_001915,mt_dial_lev_4f8e65a1,DIAL_LEV,train
train_001916,mt_dial_lev_b18f9bae,DIAL_LEV,train
train_001917,mt_dial_lev_bf590a85,DIAL_LEV,train
train_001922,mt_dial_egy_77419acd,DIAL_EGY,train
train_001924,mt_dial_lev_c916de2b,DIAL_LEV,train
train_001925,mt_dial_lev_53f272a4,DIAL_LEV,train
train_001927,mt_dial_glf_ad86ee57,DIAL_GLF,train
train_001928,mt_dial_glf_d3dcd8b1,DIAL_GLF,train
train_001930,mt_dial_egy_93179a9b,DIAL_EGY,train
train_001931,mt_msa_dfe15930,MSA,train
train_001935,mt_dial_lev_33dbf404,DIAL_LEV,train
train_001936,mt_dial_lev_7de92d3d,DIAL_LEV,train
train_001937,mt_dial_lev_dea11ffe,DIAL_LEV,train
train_001938,mt_dial_lev_1c01818c,DIAL_LEV,train
train_001939,mt_dial_glf_ba5909ed,DIAL_GLF,train
train_001940,mt_dial_egy_5c0dc68e,DIAL_EGY,train
train_001941,mt_dial_lev_de9dfb4f,DIAL_LEV,train
train_001942,mt_dial_glf_b1abf5d5,DIAL_GLF,train
train_001943,mt_dial_lev_a696a1ac,DIAL_LEV,train
train_001946,mt_dial_egy_51dde6d9,DIAL_EGY,train
train_001949,mt_msa_290e4341,MSA,train
train_001952,mt_dial_lev_67932502,DIAL_LEV,train
train_001957,mt_dial_lev_b7ba1b27,DIAL_LEV,train
train_001959,mt_dial_lev_b353921d,DIAL_LEV,train
train_001960,mt_msa_94dbdfaa,MSA,train
train_001963,mt_dial_lev_1ccb8a91,DIAL_LEV,train
train_001964,mt_dial_glf_dd14030a,DIAL_GLF,train
train_001968,mt_dial_egy_8db4bb33,DIAL_EGY,train
train_001969,mt_dial_glf_3b9ba5e9,DIAL_GLF,train
train_001971,mt_msa_85c81247,MSA,train
train_001975,mt_dial_egy_5b43f85e,DIAL_EGY,train
train_001976,mt_dial_glf_c1b56f64,DIAL_GLF,train
train_001982,mt_dial_lev_39c6029f,DIAL_LEV,train
train_001986,mt_msa_c6fb7917,MSA,train
train_001990,mt_msa_d8b4af8a,MSA,train
train_001993,mt_dial_lev_dd1f70d4,DIAL_LEV,train
train_001997,mt_dial_glf_afa2f6f4,DIAL_GLF,train
train_001998,mt_dial_lev_2c9c2a63,DIAL_LEV,train
train_002003,mt_msa_550bd514,MSA,train
train_002013,mt_dial_lev_38126aeb,DIAL_LEV,train
train_002014,mt_dial_lev_73deab07,DIAL_LEV,train
train_002015,mt_dial_egy_dbb91a20,DIAL_EGY,train
train_002016,mt_dial_lev_2c7e2dd6,DIAL_LEV,train
train_002021,mt_dial_lev_e6f89c21,DIAL_LEV,train
train_002022,mt_msa_20adabe2,MSA,train
train_002023,mt_dial_egy_72921466,DIAL_EGY,train
train_002025,mt_dial_egy_f0e193bd,DIAL_EGY,train
train_002026,mt_dial_egy_ff7e9f0d,DIAL_EGY,train
train_002027,mt_dial_lev_ae9a4fa8,DIAL_LEV,train
train_002028,mt_dial_egy_24603b60,DIAL_EGY,train
train_002030,mt_dial_lev_4ac3c4ab,DIAL_LEV,train
train_002032,mt_msa_7a23110d,MSA,train
train_002034,mt_dial_lev_d5f4b50b,DIAL_LEV,train
train_002041,mt_msa_9319a7f3,MSA,train
train_002042,mt_dial_egy_a0cbcd9e,DIAL_EGY,train
train_002043,mt_dial_lev_302cb06b,DIAL_LEV,train
train_002050,mt_msa_89c9c78a,MSA,train
train_002052,mt_dial_glf_b7cabe7e,DIAL_GLF,train
train_002053,mt_dial_glf_941253ca,DIAL_GLF,train
train_002056,mt_dial_lev_6ef36b48,DIAL_LEV,train
train_002062,mt_dial_egy_7a4757ea,DIAL_EGY,train
train_002064,mt_dial_lev_8de42df3,DIAL_LEV,train
train_002066,mt_dial_glf_d1a5cf3f,DIAL_GLF,train
train_002075,mt_dial_egy_42af6cb5,DIAL_EGY,train
train_002076,mt_dial_lev_4e68f780,DIAL_LEV,train
train_002080,mt_dial_egy_15361d63,DIAL_EGY,train
train_002081,mt_dial_lev_28d0855f,DIAL_LEV,train
train_002084,mt_dial_lev_02d94c92,DIAL_LEV,train
train_002085,mt_dial_egy_af4664fb,DIAL_EGY,train
train_002088,mt_dial_lev_2c1175e0,DIAL_LEV,train
train_002090,mt_dial_egy_ca7dc922,DIAL_EGY,train
train_002094,mt_dial_egy_30713663,DIAL_EGY,train
train_002096,mt_msa_f37d2780,MSA,train
train_002097,mt_dial_egy_c870b1b6,DIAL_EGY,train
train_002099,mt_dial_glf_6dfa322b,DIAL_GLF,train
train_002100,mt_dial_lev_4501fe74,DIAL_LEV,train
train_002101,mt_msa_9d3dfb0d,MSA,train
train_002105,mt_dial_glf_cac60406,DIAL_GLF,train
train_002106,mt_msa_25887434,MSA,train
train_002107,mt_msa_27081eb0,MSA,train
train_002109,mt_dial_glf_631534f6,DIAL_GLF,train
train_002110,mt_dial_egy_76099988,DIAL_EGY,train
train_002111,mt_dial_glf_115722ec,DIAL_GLF,train
train_002116,mt_dial_egy_80ebd0c4,DIAL_EGY,train
train_002122,mt_dial_lev_0930e540,DIAL_LEV,train
train_002129,mt_msa_8636de96,MSA,train
train_002130,mt_msa_9b455fa5,MSA,train
train_002132,mt_msa_8bd9fc10,MSA,train
train_002134,mt_dial_egy_c6d62813,DIAL_EGY,train
train_002138,mt_dial_lev_98fadb7e,DIAL_LEV,train
train_002144,mt_dial_lev_5e97915f,DIAL_LEV,train
train_002146,mt_msa_1174463c,MSA,train
train_002149,mt_dial_egy_0b1583c2,DIAL_EGY,train
train_002150,mt_dial_glf_20310b6d,DIAL_GLF,train
train_002153,mt_dial_lev_6853ff75,DIAL_LEV,train
train_002154,mt_dial_lev_38884f27,DIAL_LEV,train
train_002155,mt_msa_8d6c1c79,MSA,train
train_002156,mt_msa_fc61546c,MSA,train
train_002157,mt_msa_0280fa81,MSA,train
train_002158,mt_dial_egy_17a327e7,DIAL_EGY,train
train_002159,mt_dial_glf_42f749b6,DIAL_GLF,train
train_002163,mt_dial_glf_22862d45,DIAL_GLF,train
train_002168,mt_dial_glf_256463ef,DIAL_GLF,train
train_002170,mt_dial_lev_0a7a95f4,DIAL_LEV,train
train_002172,mt_msa_9ba2b7f8,MSA,train
train_002176,mt_dial_lev_1ce14ed0,DIAL_LEV,train
train_002179,mt_dial_glf_e793533a,DIAL_GLF,train
train_002180,mt_dial_egy_13a8ec43,DIAL_EGY,train
train_002181,mt_msa_9e4ac7cb,MSA,train
train_002183,mt_dial_glf_b515c350,DIAL_GLF,train
train_002184,mt_dial_lev_bf97327b,DIAL_LEV,train
train_002185,mt_dial_lev_27b00862,DIAL_LEV,train
train_002189,mt_dial_lev_686044c8,DIAL_LEV,train
train_002190,mt_msa_1c87740a,MSA,train
train_002192,mt_dial_egy_09e08900,DIAL_EGY,train
train_002199,mt_dial_glf_7900bf5c,DIAL_GLF,train
train_002200,mt_dial_glf_a02897cd,DIAL_GLF,train
train_002202,mt_dial_lev_2aa5a56f,DIAL_LEV,train
train_002204,mt_msa_0f313d2d,MSA,train
train_002208,mt_dial_egy_1de256bb,DIAL_EGY,train
train_002210,mt_dial_glf_80312551,DIAL_GLF,train
train_002212,mt_dial_egy_c3881744,DIAL_EGY,train
train_002214,mt_dial_lev_85befb22,DIAL_LEV,train
train_002222,mt_dial_egy_33b2f7e9,DIAL_EGY,train
train_002224,mt_msa_22e3fc4b,MSA,train
train_002229,mt_dial_egy_03cf444d,DIAL_EGY,train
train_002230,mt_dial_lev_c8a46015,DIAL_LEV,train
train_002231,mt_dial_glf_cfaa4e57,DIAL_GLF,train
train_002232,mt_dial_glf_e2289404,DIAL_GLF,train
train_002234,mt_dial_lev_bf25fb1b,DIAL_LEV,train
train_002235,mt_dial_glf_4ea079bd,DIAL_GLF,train
train_002237,mt_msa_07599d96,MSA,train
train_002239,mt_dial_egy_b153321c,DIAL_EGY,train
train_002240,mt_dial_glf_0a7a183c,DIAL_GLF,train
train_002242,mt_dial_lev_8484e76b,DIAL_LEV,train
train_002243,mt_dial_lev_cba45ed2,DIAL_LEV,train
train_002244,mt_dial_glf_0a20ae82,DIAL_GLF,train
train_002246,mt_dial_glf_d3428b21,DIAL_GLF,train
train_002247,mt_dial_lev_219b4d6f,DIAL_LEV,train
train_002248,mt_dial_egy_491e8a4c,DIAL_EGY,train
train_002252,mt_dial_egy_9d357171,DIAL_EGY,train
train_002253,mt_dial_egy_79b64a3a,DIAL_EGY,train
train_002255,mt_dial_glf_f0956e18,DIAL_GLF,train
train_002257,mt_dial_egy_fc5b20b2,DIAL_EGY,train
train_002258,mt_dial_egy_c1b21c39,DIAL_EGY,train
train_002259,mt_dial_egy_b1fa80ac,DIAL_EGY,train
train_002263,mt_msa_4a6fb055,MSA,train
train_002265,mt_msa_5cc54e06,MSA,train
train_002266,mt_dial_glf_aabf350b,DIAL_GLF,train
train_002270,mt_dial_glf_527fe8c6,DIAL_GLF,train
train_002272,mt_dial_glf_dd396d5a,DIAL_GLF,train
train_002274,mt_dial_glf_f970f6b4,DIAL_GLF,train
train_002277,mt_dial_lev_0f21605f,DIAL_LEV,train
train_002278,mt_dial_egy_b41625f9,DIAL_EGY,train
train_002279,mt_msa_4b26fa99,MSA,train
train_002283,mt_msa_45e6655b,MSA,train
train_002287,mt_msa_f8bbe22b,MSA,train
train_002289,mt_msa_ad7efe41,MSA,train
train_002291,mt_msa_5f4a5375,MSA,train
train_002292,mt_msa_7a28d1c9,MSA,train
train_002293,mt_dial_glf_fd0c6193,DIAL_GLF,train
train_002298,mt_dial_egy_f428b8d3,DIAL_EGY,train
train_002301,mt_dial_egy_d7aa79a7,DIAL_EGY,train
train_002302,mt_msa_b030f30d,MSA,train
train_002303,mt_msa_8a24d52c,MSA,train
train_002305,mt_dial_lev_244f5b1c,DIAL_LEV,train
train_002309,mt_dial_lev_0693533a,DIAL_LEV,train
train_002311,mt_dial_egy_5f46985f,DIAL_EGY,train
train_002312,mt_dial_egy_e0de6d49,DIAL_EGY,train
train_002313,mt_msa_1711b6d9,MSA,train
train_002314,mt_dial_lev_b5ccb8b0,DIAL_LEV,train
train_002318,mt_msa_a39eee78,MSA,train
train_002319,mt_dial_egy_0f70c3e9,DIAL_EGY,train
train_002320,mt_msa_658332e4,MSA,train
train_002323,mt_dial_lev_9700dde0,DIAL_LEV,train
train_002324,mt_msa_584c659a,MSA,train
train_002327,mt_dial_egy_a124b663,DIAL_EGY,train
train_002328,mt_dial_egy_9183ed57,DIAL_EGY,train
train_002329,mt_dial_lev_255286dc,DIAL_LEV,train
train_002333,mt_msa_d7e6ef25,MSA,train
train_002334,mt_dial_egy_2c118a0d,DIAL_EGY,train
train_002335,mt_dial_egy_9b152d4e,DIAL_EGY,train
train_002338,mt_dial_lev_c392c0f3,DIAL_LEV,train
train_002340,mt_msa_554f2696,MSA,train
train_002341,mt_msa_6fcfadd2,MSA,train
train_002342,mt_dial_egy_5f3d2805,DIAL_EGY,train
train_002346,mt_dial_lev_43514dc2,DIAL_LEV,train
train_002350,mt_dial_glf_d9a20573,DIAL_GLF,train
train_002354,mt_dial_glf_1f2beae6,DIAL_GLF,train
train_002356,mt_dial_lev_e0645828,DIAL_LEV,train
train_002359,mt_dial_glf_d2857475,DIAL_GLF,train
train_002360,mt_dial_lev_60a551b1,DIAL_LEV,train
train_002362,mt_dial_egy_135504b8,DIAL_EGY,train
train_002366,mt_msa_cf4a644b,MSA,train
train_002367,mt_msa_2dea1114,MSA,train
train_002369,mt_dial_egy_da1a84e6,DIAL_EGY,train
train_002370,mt_msa_5e1481fb,MSA,train
train_002371,mt_msa_b9020981,MSA,train
train_002373,mt_dial_glf_0c4dc54e,DIAL_GLF,train
train_002374,mt_dial_glf_556ed613,DIAL_GLF,train
train_002378,mt_dial_lev_38c26b67,DIAL_LEV,train
train_002379,mt_dial_lev_73837aeb,DIAL_LEV,train
train_002381,mt_msa_3eb477c7,MSA,train
train_002383,mt_dial_lev_8dd7ad9b,DIAL_LEV,train
train_002386,mt_dial_glf_2447678d,DIAL_GLF,train
train_002387,mt_dial_egy_efa6e60d,DIAL_EGY,train
