id,original_text,masked_text,mask_spans_json
test_000060,طيب ياأستاذى العزيز . . . برضه وبدون زعل منك كلام القران هنا للذين لا يؤمنون بالله ولا يحرمون الحرام ويحرفون الكتاب كما قال استاذنا العالم الكبيرآدم بادفورد فى المقالة 57 اللذين يؤلهون سيدنا عيسى عليه السلام . . . وهورجل عالم بالانجيل ومنكم ومسيحى . . وهو يقول ان عيسى ليس اله . . . فهل تقبل هذا الدليل من عالم مسيحى . . . وبالنسبة للجزية فانا اسألك هل تعرف العشور . . . انها لرضى الرب عندكم ايضا وهى ان تدفع 10 % للكنيسة فى العهد القديم أو أكثر فى العهد الجديد . . . وهى لرضا الرب ايضا فاى رب هذا ايضا انا آسف لك ياربى على هذا الحوار . . . فكن معتدل يااخى ولا تجنح للشر فمحمد كان يعيش وسط النصارى واليهود وعبدة الاصنام ولم يقاتل الا للضرورة فقط . . . والقرآن كتاب طيب حاول تحب جوهره لان تفسيره يمتد لآخر الزمان ويفوق عقلك وعقلى . . ولا تتجرأ على الله . مرة اخرى وشكرا لسعة صدركم,طيب ياأستاذى العزيز . . . برضه وبدون زعل منك كلام القران هنا للذين لا يؤمنون بالله ولا يحرمون الحرام ويحرفون الكتاب كما قال استاذنا العالم الكبير[PERSON_1] [PERSON_2] فى المقالة [NUM_1] اللذين يؤلهون سيدنا عيسى عليه السلام . . . وهورجل عالم بالانجيل ومنكم ومسيحى . . وهو يقول ان عيسى ليس اله . . . فهل تقبل هذا الدليل من عالم مسيحى . . . وبالنسبة للجزية فانا اسألك هل تعرف العشور . . . انها لرضى الرب عندكم ايضا وهى ان تدفع [NUM_2]% للكنيسة فى العهد القديم أو أكثر فى العهد الجديد . . . وهى لرضا الرب ايضا فاى رب هذا ايضا انا آسف لك ياربى على هذا الحوار . . . فكن معتدل يااخى ولا تجنح للشر ف[PERSON_3] كان يعيش وسط النصارى واليهود وعبدة الاصنام ولم يقاتل الا للضرورة فقط . . . والقرآن كتاب طيب حاول تحب جوهره لان تفسيره يمتد لآخر الزمان ويفوق عقلك وعقلى . . ولا تتجرأ على الله . مرة اخرى وشكرا لسعة صدركم,"[{""start"": 145, ""end"": 148, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""آدم"", ""mask_type"": ""PERSON""}, {""start"": 149, ""end"": 156, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""بادفورد"", ""mask_type"": ""PERSON""}, {""start"": 168, ""end"": 170, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""57"", ""mask_type"": ""NUM""}, {""start"": 409, ""end"": 412, ""placeholder"": ""[NUM_2]"", ""surface_form"": ""10 "", ""mask_type"": ""NUM""}, {""start"": 572, ""end"": 576, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""محمد"", ""mask_type"": ""PERSON""}]"
test_000061,مشكورة اخت مريم عنجد موضوع رائع ومهم جدا بهذا الوقت لاننا على ابواب رمضان فهي فرصة ممتازة للمدخنين للاقلاع عنه,مشكورة اخت [PERSON_1] عنجد موضوع رائع ومهم جدا بهذا الوقت لاننا على ابواب رمضان فهي فرصة ممتازة للمدخنين للاقلاع عنه,"[{""start"": 11, ""end"": 15, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""مريم"", ""mask_type"": ""PERSON""}]"
test_000071,"طول عمرك مميز , بس ليش شلت صورة جورج مش عارف , زعلتني","طول عمرك مميز , بس ليش شلت صورة [PERSON_1] مش عارف , زعلتني","[{""start"": 32, ""end"": 36, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""جورج"", ""mask_type"": ""PERSON""}]"
test_000075,الى الاخ المحرر انت غير محايد بالمرة حيث انك تلغى اى تعليق به اساءة للزمالك بينما تنشر سب علنى للمهندس عدلى القيعى من صاحب التعليق رقم 11 علما بان هذا الرجل كل زنبه انه شاطر فى,الى الاخ المحرر انت غير محايد بالمرة حيث انك تلغى اى تعليق به اساءة ل[ORG_1] بينما تنشر سب علنى للمهندس [PERSON_1] [PERSON_2] من صاحب التعليق رقم [NUM_1] علما بان هذا الرجل كل زنبه انه شاطر فى,"[{""start"": 69, ""end"": 75, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""لزمالك"", ""mask_type"": ""ORG""}, {""start"": 103, ""end"": 107, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عدلى"", ""mask_type"": ""PERSON""}, {""start"": 108, ""end"": 114, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""القيعى"", ""mask_type"": ""PERSON""}, {""start"": 135, ""end"": 137, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""11"", ""mask_type"": ""NUM""}]"
test_000076,امس راح الاتحاد وبرشلونة ام الحظ ياشيخ حظ نحس,[DATE_1] راح [ORG_1] و[ORG_2] ام الحظ ياشيخ حظ نحس,"[{""start"": 0, ""end"": 3, ""placeholder"": ""[DATE_1]"", ""surface_form"": ""امس"", ""mask_type"": ""DATE""}, {""start"": 8, ""end"": 15, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الاتحاد"", ""mask_type"": ""ORG""}, {""start"": 17, ""end"": 24, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""برشلونة"", ""mask_type"": ""ORG""}]"
test_000083,ونجومنا المسيحين اللى بنحبهم زى هانى رمزى وجورج,ونجومنا المسيحين اللى بنحبهم زى [PERSON_1] و[PERSON_2],"[{""start"": 32, ""end"": 41, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""هانى رمزى"", ""mask_type"": ""PERSON""}, {""start"": 43, ""end"": 47, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""جورج"", ""mask_type"": ""PERSON""}]"
test_000085,بس ما بنقدر ننكر انه الوحدات بكرة الطائرة مبدعين,بس ما بنقدر ننكر انه [ORG_1] بكرة الطائرة مبدعين,"[{""start"": 21, ""end"": 28, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}]"
test_000086,و الله الرمثا امتعنا يوم امس . ارجو من المدرب عدنان حمد استعاء الدردور و يا ريت فريق الوحدات يستقدمه فهذا اللعب فعلا سريع و مهاري و يجيد التسديد . حظا اوفر للفيصلي . الفريقين لعبوا جيدا و التوفيق للجميع,و الله [ORG_1] امتعنا يوم امس . ارجو من المدرب [PERSON_1] استعاء [PERSON_2] و يا ريت فريق [ORG_2] يستقدمه فهذا اللعب فعلا سريع و مهاري و يجيد التسديد . حظا اوفر ل[ORG_3] . الفريقين لعبوا جيدا و التوفيق للجميع,"[{""start"": 7, ""end"": 13, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الرمثا"", ""mask_type"": ""ORG""}, {""start"": 46, ""end"": 55, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عدنان حمد"", ""mask_type"": ""PERSON""}, {""start"": 63, ""end"": 70, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""الدردور"", ""mask_type"": ""PERSON""}, {""start"": 85, ""end"": 92, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""الوحدات"", ""mask_type"": ""ORG""}, {""start"": 157, ""end"": 163, ""placeholder"": ""[ORG_3]"", ""surface_form"": ""لفيصلي"", ""mask_type"": ""ORG""}]"
test_000087,عيب عليك لما تكون عسكري امن او عسكري شطرنج وتعلق باسم د نيفين شكرى يهبل,عيب عليك لما تكون عسكري امن او عسكري شطرنج وتعلق باسم د [PERSON_1] يهبل,"[{""start"": 56, ""end"": 66, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""نيفين شكرى"", ""mask_type"": ""PERSON""}]"
test_000090,على كل حال كلها 50 سنه و,على كل حال كلها [NUM_1] سنه و,"[{""start"": 16, ""end"": 18, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""50"", ""mask_type"": ""NUM""}]"
test_000093,الف الف الف مليون ترليون تزليون مبروك للوصلاوية,الف الف الف مليون ترليون تزليون مبروك ل[ORG_1],"[{""start"": 39, ""end"": 47, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""لوصلاوية"", ""mask_type"": ""ORG""}]"
test_000095,واذا حصل راتبه مايتعدي اربع الاف مساكين الشعب مغلوب على,واذا حصل راتبه مايتعدي [NUM_1] مساكين الشعب مغلوب على,"[{""start"": 23, ""end"": 32, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""اربع الاف"", ""mask_type"": ""NUM""}]"
test_000096,عندنا مشاغل وماراح نعطل امورناعشان تعدادماشفنا منه السنوات اللي فادت فايدةغير انو 60 % من الشعب ساكن آجار والنتيجة رفعو,عندنا مشاغل وماراح نعطل امورناعشان تعدادماشفنا منه السنوات اللي فادت فايدةغير انو [NUM_1] % من الشعب ساكن آجار والنتيجة رفعو,"[{""start"": 82, ""end"": 84, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""60"", ""mask_type"": ""NUM""}]"
test_000097,واللي بقي هيقول لي الحكام مسهلنهالكو وبتاع . . وكلام بيقولوه للي مش لاقين له حجة واي كلام بيتقال . . علي رأي المثل . . مالقوش للاهلي عيب . . قالو له يااحمر,واللي بقي هيقول لي الحكام مسهلنهالكو وبتاع . . وكلام بيقولوه للي مش لاقين له حجة واي كلام بيتقال . . علي رأي المثل . . مالقوش ل[ORG_1] عيب . . قالو له يااحمر,"[{""start"": 127, ""end"": 132, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""لاهلي"", ""mask_type"": ""ORG""}]"
test_000098,على راى احمد ادم فى فيلم معلش احنا بنتبهدل ( ( يا برادعى ماتحن علية المانجة ماهياش نووىة ) ) انتوا نسيتواا فضيحة لعراق يبتاع,على راى [PERSON_1] فى فيلم معلش احنا بنتبهدل ( ( يا [PERSON_2] ماتحن علية المانجة ماهياش نووىة ) ) انتوا نسيتواا فضيحة ل[LOC_1] يبتاع,"[{""start"": 8, ""end"": 16, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""احمد ادم"", ""mask_type"": ""PERSON""}, {""start"": 50, ""end"": 56, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""برادعى"", ""mask_type"": ""PERSON""}, {""start"": 114, ""end"": 118, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""عراق"", ""mask_type"": ""LOC""}]"
test_000099,سبحان الله الحين ياسر حضر بشعار النادي,سبحان الله الحين [PERSON_1] حضر بشعار النادي,"[{""start"": 17, ""end"": 21, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ياسر"", ""mask_type"": ""PERSON""}]"
test_000101,وكما دعى ابراهيم عليه السلام اللهم اجعل هذا البلد امنآ مطمئنا وكل دول على السنه والجماعه يحاولون,وكما دعى [PERSON_1] عليه السلام اللهم اجعل هذا البلد امنآ مطمئنا وكل دول على السنه والجماعه يحاولون,"[{""start"": 9, ""end"": 16, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""ابراهيم"", ""mask_type"": ""PERSON""}]"
test_000103,طيب شو الفايدة يا اسماء اذا كنتي تسوقي باعصاب هادية وانتي قاعدة بتعملي كوارث وراكي ؟ ولا هو عندك خبر شو بصير ؟ ؟ طيب والله يا جماعة هسه كنت ماشي بالشارع الرئيسي وتجي بنت من شارع فرعي طايرة ولا اطلعت لا يمين ولا شمال ؟ ؟ بجوز كانت سرعتها 80 على مربع خطير جدا ومخفي ؟ ؟ ولولا ما انتبهت عليها عالسريع كان,طيب شو الفايدة يا [PERSON_1] اذا كنتي تسوقي باعصاب هادية وانتي قاعدة بتعملي كوارث وراكي ؟ ولا هو عندك خبر شو بصير ؟ ؟ طيب والله يا جماعة هسه كنت ماشي بالشارع الرئيسي وتجي بنت من شارع فرعي طايرة ولا اطلعت لا يمين ولا شمال ؟ ؟ بجوز كانت سرعتها [NUM_1] على مربع خطير جدا ومخفي ؟ ؟ ولولا ما انتبهت عليها عالسريع كان,"[{""start"": 18, ""end"": 23, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""اسماء"", ""mask_type"": ""PERSON""}, {""start"": 237, ""end"": 239, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""80"", ""mask_type"": ""NUM""}]"
test_000104,ثانياً الأمن مشغول بالجامعات و الفيس بوك و مؤيدين البرادعي و مش فاضي للعب العيال بتاعكم,ثانياً الأمن مشغول بالجامعات و [ORG_1] و مؤيدين [PERSON_1] و مش فاضي للعب العيال بتاعكم,"[{""start"": 31, ""end"": 40, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الفيس بوك"", ""mask_type"": ""ORG""}, {""start"": 50, ""end"": 58, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""البرادعي"", ""mask_type"": ""PERSON""}]"
test_000105,ياعم ركز بلا خيبه الطيب النجار مين,ياعم ركز بلا خيبه [PERSON_1] مين,"[{""start"": 18, ""end"": 30, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""الطيب النجار"", ""mask_type"": ""PERSON""}]"
test_000107,يامرور نظم الشوارع والدائري اللي تقف فيه الحركة لساعات ونظم نفسك وضع لوحات ارشادية في كل مكان ثم ابدأ بتقليد الانظمة المتطورة وياخوفتي ان اللي يحصل هو انتزاع لباقي النقود التي في جيوب المواطن المسكين وانا لي خمسين سنة بالرياض ماشفت من المرور عمل جدي من اجل المواطن بل من اجل جيب,يامرور نظم الشوارع والدائري اللي تقف فيه الحركة لساعات ونظم نفسك وضع لوحات ارشادية في كل مكان ثم ابدأ بتقليد الانظمة المتطورة وياخوفتي ان اللي يحصل هو انتزاع لباقي النقود التي في جيوب المواطن المسكين وانا لي [NUM_1] سنة ب[LOC_1] ماشفت من المرور عمل جدي من اجل المواطن بل من اجل جيب,"[{""start"": 208, ""end"": 213, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""خمسين"", ""mask_type"": ""NUM""}, {""start"": 219, ""end"": 225, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""الرياض"", ""mask_type"": ""LOC""}]"
